Date,AA,AXP,BA,BAC,C,CAT,CVX,DD,DIS,GE,GM,HD,HPQ,IBM,INTC,JNJ,JPM,AIG,KO,MCD,MMM,MRK,MSFT,PFE,PG,T,UTX,VZ,WMT,XOM
9/12/97,-1.823376515,0.54631375,2.400938468,2.024692967,1.861755902,0.686277203,1.888167983,0.29302399,1.799478005,1.928932622,0.176991197,-0.067091583,1.359371952,-0.248391231,-1.074023866,1.545095116,1.455286254,0.637428171,1.659064467,0,1.848481467,0.475813745,0.765753829,5.186091183,1.475343575,1.832935412,1.100928551,2.15686503,1.622283551,1.513630862
9/15/97,1.885662409,-1.04556591,-2.888121893,-0.706716722,0.131665588,-0.932522095,0.242172753,-1.291217396,0.086956527,0.178944277,2.244010816,2.32182901,-2.647992316,-1.549358858,-2.375408601,0.509771707,-0.430444805,0.513053789,0.862260139,-1.48606373,-2.771210044,0.94488892,-5.341248112,-0.202360946,1.416876798,-0.213903825,0.42488683,-2.99897527,-1.330653131,-0.488401459
9/16/97,2.763454941,4.931436061,1.569021574,0.815000436,5.62808359,4.011168314,5.315748521,0.386847678,2.362145474,3.225140269,1.260039581,2.844406369,3.903148375,3.43071334,4.005246774,1.639036482,2.669920636,4.301104773,2.898140433,1.99342149,-0.989818853,3.147436602,4.225476425,3.385653603,5.404773512,4.807613344,2.630157589,3.694132434,0,2.934884013
9/17/97,-1.525815381,-0.381862039,1.904819497,-0.162469573,-0.436273674,-0.665401695,-0.525625389,2.290176429,-0.212449623,1.659551678,-0.713982756,0.445151768,-1.255156058,0,-0.138664224,-1.639036482,1.778665623,1.260761685,-0.313250752,0,0.728759966,1.357691695,-2.341362719,-0.720605804,0.07012623,-2.531780798,0.58823699,-0.859428249,-0.467017778,0
9/18/97,2.069459124,-0.864558699,-0.224870794,-0.217037524,1.241480874,2.216549129,2.150620522,0.685767537,0.551432999,0.622349958,0.457535828,-0.126984144,0.260983184,-0.86908625,-0.696220032,-0.084781692,0,-1.260761685,-0.44020614,1.60646025,-1.698927799,-0.751996325,-0.720464212,0.589972213,-0.527149349,1.041133819,2.146876769,1.022294734,-0.292997573,2.116895984
9/19/97,0.300752106,0.096432023,-1.428433765,1.562952862,-0.247066216,-1.314572921,-1.330540479,-2.161644057,0.800509857,0.112739584,1.2757083,0.253807243,2.573040748,0.491182055,0.464684851,1.515180502,-0.075046908,0,0.649148966,0.099552024,-0.949843888,1.379332213,2.216751479,0.846083798,0.351741481,1.49064698,0,-1.434156931,0.934586242,-0.310800561
9/22/97,-1.147702118,1.625274781,0.818744624,2.273425959,2.443615785,1.314572921,-2.514191312,0.157568969,-0.504839103,0.168871416,-2.886326953,-0.317359835,1.178464817,4.549701837,0.96886571,2.719574281,0.598804184,0.975617495,1.100166779,0.940833877,0.297796527,4.227418556,-1.424525514,2.05266989,-0.52807727,-0.665474685,1.820300546,0,0.406150834,-2.481907973
9/23/97,0,-0.475286066,2.681724951,1.504567941,-0.362757351,-1.883294833,0.334448472,0.044974141,-0.677107961,-1.701685986,-1.636984815,-1.602084891,1.247417423,-0.59765386,2.806884136,-1.680711832,-0.598804184,-1.322238292,-0.165289294,0.63866589,1.270514948,0.965916601,1.636464837,0.380228595,-0.708469134,1.072807224,0.28145248,0.781093385,-3.53601954,1.425766726
9/24/97,-1.715728362,0.617432501,0.703145064,2.29075937,-3.701841558,-2.405118337,-1.040452413,-0.315244575,-0.425532557,-0.746486383,-0.739538942,0.515465059,1.435922108,-1.640442571,-3.590478834,-1.038862449,0.636110658,-0.959449139,1.47785941,0,-1.211061914,-2.548455742,-2.284182107,-1.401296815,-2.228704757,-1.072807224,-2.101753025,-0.122925645,-1.025031586,-1.425766726
9/25/97,0,-1.622947317,-0.703145064,-2.393799049,-1.265039008,-1.175331845,-2.217385749,-0.384137858,1.186957556,-2.568734348,-1.345110701,-1.09855709,0.081433229,0.065267053,-2.673078265,-1.855027898,-2.377919177,-1.768392679,1.013590676,-1.579499767,0.946472608,-2.139902848,0.216372245,-2.073956384,-0.6564575,-2.285813808,-1.620405825,-2.155077188,-2.082132781,-0.479808997
9/26/97,-0.495663964,2.095314751,0.571681416,1.432982555,0.950276394,0.93160762,0.447428039,0.991222353,-0.168705228,2.511080844,1.345110701,0.712207607,-0.448705627,0.97392827,-0.047539815,0.127578159,1.591545531,2.060108172,1.123156612,-0.498754151,2.929868742,1.002366883,0.503055319,1.881339952,1.272513081,0.732987575,0.986945602,2.359869395,0.862605472,0.559553818
9/29/97,1.907163311,0.610760649,0.807952861,0.809721023,-1.141420128,0,1.702458551,-1.104485475,0.631182403,1.089772758,1.209989678,-0.452635755,-1.773608051,2.299441317,2.442582684,0.635460728,0.898209632,1.445947691,0.992268511,1.192857087,2.065429202,1.427139411,0.785437812,0.06424671,1.256523443,2.218300918,-0.521287019,-0.081866562,1.401180402,0.873021418
9/30/97,0.182648453,-0.32840752,-1.027443731,-2.397462444,-0.191509794,-0.195407976,-1.702458551,-1.415225629,0.793820755,-1.494280677,0.205128277,-0.846083798,-0.626176122,0.942711496,-3.254236698,-0.550498955,-0.373274043,-1.796108539,-2.519629392,-1.042969474,0.13991887,-1.603299174,-1.577093619,-1.553429296,-1.690991903,1.71981983,-1.109500432,1.342302033,-0.363636764,-1.152406952
10/1/97,1.0287534,1.492565022,-0.92715896,1.180408882,1.458953883,2.844250538,2.442455201,0.82418049,1.691808456,0.749931406,1.481939078,1.941808586,-1.731827866,-2.384330696,1.001677824,0.339127074,1.337315621,2.739107383,1.527360881,1.535824094,2.048231028,0.439818917,1.149437943,0.260586467,2.331107887,1.295483987,0.234604213,1.164905722,0.846437944,1.939502711
10/2/97,0.120336958,0.600047958,-2.697398873,1.015237146,0.94015108,-1.00311326,-0.807541401,0.204988114,2.185437039,1.369884436,0.374262708,-0.385356932,3.145572826,1.019766645,-0.142483995,1.177969027,1.246807497,-0.170794235,1.504383083,-0.888894742,0.791380853,0.931864635,-0.501254182,2.442280772,0.847163556,-0.995033085,-0.823534066,0.079840324,-0.120481942,-0.589740258
10/3/97,-1.942987657,2.094794268,-0.96154587,2.099027589,2.464696543,0.33549037,1.675081042,-2.955652693,0.678239185,-0.625535165,-0.576370472,-0.58083416,-0.787568838,-0.25396839,0.237360662,1.782430609,1.76995771,1.582848196,-0.808762669,0.247708821,-0.190450336,-0.435730537,1.283897807,0,-0.070323491,1.291622527,-1.128613108,0.159489667,0.300933119,0.393546356
10/6/97,-0.738464894,1.6093329,1.211858892,0.591717703,3.762761001,3.756310158,2.233995666,-0.211143773,-1.643652958,1.134442115,1.035086872,0.58083416,0.166320205,0.48620749,0.189483714,0.328138112,1.87982127,0.865564527,0.808762669,-0.396629176,1.110370244,0.232625868,0.141643083,1.574835697,1.049694733,1.421244212,-1.141496324,1.581060603,-0.300933119,2.367663482
10/7/97,1.653942756,-0.57816483,2.225060893,1.851002677,1.049572317,0.963089306,1.002109566,1.237032929,2.593402875,3.00022503,-0.114481982,-0.710367856,-0.166320205,1.900840522,1.875347975,2.786370449,1.152851196,1.654297445,1.462727201,-0.798009222,2.971829208,1.298532169,1.055976022,3.560842747,2.577019433,2.213757391,-0.302572092,2.095536518,-0.908271457,0.07668712
10/8/97,-2.33569315,-1.800228635,0.796993371,-1.067453125,-0.873876811,-0.503318381,-1.294935544,0.208550649,-1.388084948,-2.101847287,-0.171969088,0.323520179,-0.709963308,-1.47996448,-0.745924205,-0.83983697,-0.557298551,-1.127469664,-1.679071075,-0.250689527,-0.892863074,-0.17216647,1.804351519,-0.908821766,-1.469358402,-1.631514116,-0.852104973,-0.423321779,-1.717833654,-2.365826844
10/9/97,-1.440676343,-1.325733703,-0.685919273,0.097513416,-0.117096032,1.502418427,-0.686613781,-0.813485021,0.199481415,0.167551003,1.452396313,2.488166638,-1.265305789,-0.610849714,0.14028527,-0.806455984,-0.104840128,-0.972635151,-1.507665931,0,-1.54176366,-2.118784819,-0.068799452,-0.671758251,-0.344827928,0.193330171,1.094235842,-3.293123917,-1.747859727,-0.669425615
10/10/97,0.816844001,-0.600047958,0.796112122,-1.522248889,0,0.450857391,-1.321023174,1.505529305,-0.599642013,-1.065928746,0.984675279,0.81581877,-0.724177819,0.316422582,-1.791655658,-0.731413257,-3.12525435,-1.349472264,-0.200080099,-1.212136053,-0.725907207,-1.002366883,-1.805604609,0.610875449,0.103573287,1.056686105,-1.216560016,-0.840509251,1.624020702,-0.395883336
10/13/97,1.058210933,0.092549752,0.811674962,1.522248889,1.106914885,1.959973654,-0.366361775,-1.319005586,1.116439028,-0.679119758,2.050501324,0.312012734,0.469184055,-0.422119664,-0.476872625,0.933637795,0.2162163,2.487899108,-0.602653491,-1.74274016,0.672316638,0.826207119,0.210010578,0.728158557,0.172384114,-0.478928119,0.36652454,1.238282249,-0.559181327,0
10/14/97,0.555728506,0.599494532,0.109182236,-2.616787179,0.173661404,1.575524931,-0.133555946,-4.526737578,2.11855707,0,-1.519996101,1.361407165,-0.55472726,-1.148704399,-0.815939252,-0.283228998,1.002873735,1.425462733,-0.931180818,0.309757604,2.22643705,1.545445542,-0.069954532,4.550267959,-0.969201079,0.33549037,2.111692344,-1.077639645,0.868491811,0
10/15/97,-0.67964426,-0.831029713,-0.21848381,-1.664603379,-0.988092898,-1.267222551,1.525228506,0.559000119,0.657769831,-0.912727386,0.083507312,-0.18455865,-0.299978798,-1.574156494,-5.752701472,-1.798903784,0.142450167,-0.463784763,-1.557727747,0,-1.027541645,0.74949904,-0.631802733,0,-0.139227311,2.969815241,0.535875054,1.552888064,0.369914109,0.395883336
10/16/97,-1.122206291,0.462535515,-4.084933523,0.760074599,-1.116017457,-0.839042237,-0.792868376,-0.656537313,-2.262186951,0.79909101,-0.614012535,1.224005489,-3.760827992,-1.798294074,-1.543240504,-0.828505153,0.35524016,-1.376673725,-1.456538442,-1.663240005,-2.14140945,-4.643796435,-1.418463499,-1.748296278,-1.615203654,-1.922685254,-0.476191376,-1.312406986,-1.23840592,-1.272382971
10/17/97,-0.313972,-1.675236944,-1.191854585,-1.988339785,-1.367847672,-1.474228174,-2.349101308,-0.759156334,-2.75962323,0.113636376,-0.702348722,-1.717833654,-1.345915337,-4.549839834,-2.785988334,-0.961344917,-1.716780362,-0.975073891,-0.75741999,1.920640404,-1.252398619,-2.992589729,-1.221718394,-2.319461698,-0.496807267,-0.903692238,-0.478469812,0.678239185,-2.843793532,-0.56179923
10/20/97,0.37664828,1.212701429,3.199365332,-0.103039679,0.775428878,0.76216464,3.503277352,-1.860865011,1.129044252,1.073153479,0.506187807,-0.995033085,2.585966657,2.130908903,1.271203559,1.169115613,-0.108283714,2.570267232,0.526594161,3.187722476,-0.577003936,-0.062015506,0.288808865,2.495673197,1.902805824,0,0.657307416,1.185784645,2.156075911,2.110370974
10/21/97,0.500001042,1.426951715,0.800716022,1.737396794,2.348904234,0.31215187,0.91384448,2.936670007,0.160256445,0.671895025,2.054486476,2.225060893,1.137867857,7.593614102,1.255246607,1.360565206,1.754116929,0.869334462,2.017329512,1.825858767,0.850601918,2.541860936,4.304015263,6.090075049,1.661512781,1.470265992,-0.957517788,0.509505315,1.741337533,0.196811715
10/22/97,0.930816525,-0.595922002,-7.926764258,-1.018338739,1.554883039,1.896418465,-1.57174159,2.450278723,-0.763515865,-1.688278704,0.082406268,0.609386407,-0.087070097,-0.063058331,-1.413266129,0.204540877,0.60145237,0.377970212,-1.159673381,-0.29382979,5.914490334,0.151080252,-2.023089579,1.805794623,-0.758101494,0.46970495,0.897940783,2.089050826,-1.240710705,-0.394011542
10/23/97,-4.419911326,-1.622283551,-1.66851894,-0.87381692,-2.078596776,-1.674047905,-3.458461181,0.709390537,-0.891415951,-2.9956157,-1.577450725,-1.963253241,-2.737477781,-4.625972671,-2.508805186,-2.440658893,-1.492565022,-4.802247186,-2.766515787,-2.734448273,-1.009455964,-2.879218795,-0.070497007,-1.145362944,-2.026624219,-1.22585222,-4.074750385,-1.932800794,-1.382800161,-2.721256352
10/24/97,-1.038296155,-2.507820094,-1.251396529,-0.20671842,-2.480930551,-2.019364109,0,-3.378780729,0.08136697,-2.127739845,-3.173970029,-0.06197707,-1.852323121,-2.384514092,-2.296437712,-0.293562803,0.820115133,-2.316705928,-3.88610348,-0.100857295,-3.710017432,-1.219336664,-0.141143284,0.273897734,-0.105950919,0.850264924,-3.152846266,-0.626470334,-3.085077572,-0.773777023
10/27/97,-10.29715472,-6.892442287,-11.91728899,-6.851260844,-11.52443947,-9.304619876,-4.293103854,-8.172988855,-5.775663594,-6.286727806,-6.145277921,-7.463269371,-7.08511536,-8.516783195,-6.808462414,-5.881504631,-5.548868562,-4.64924587,-3.557642664,-6.73004886,-3.740810207,-9.392705372,-4.921398278,-5.625780265,-7.329286547,-3.008104583,-6.278903807,-3.55824066,-5.639077735,-7.687927833
10/28/97,1.293121467,3.975366225,10.99951001,2.786304258,7.122750929,2.699550434,2.917093151,4.802161662,5.694296625,7.119570217,4.373263508,4.442271855,6.076857506,9.905383334,12.8709246,1.809804418,2.410648905,3.015603938,7.550755251,4.278444973,1.832875526,3.33024319,3.427240278,5.187183071,6.548863997,0.772577479,-0.410116774,2.333171001,7.064895798,5.747722492
10/29/97,2.188580118,1.905750323,-1.178106119,3.024905609,0.995033085,-2.302330448,-1.747074485,1.078109979,0.770326128,-2.519629392,1.685596433,1.961467504,-2.56603769,-1.140824363,-5.731153209,1.992270312,0.365764855,1.401892118,-1.096903137,-0.674451324,-0.55187778,0.931477127,-1.881386897,0.274348595,-2.890374618,-0.096246398,3.565799909,-1.522465304,0.577479949,-1.851125639
10/30/97,0.903725303,-3.246719014,-0.835553665,-4.381042477,-1.308022386,-1.699191307,-0.849562632,-0.876649321,-2.826319602,-2.522434567,-2.983549758,-0.250941161,-1.52383901,-2.505825873,-5.728813235,-1.07782893,-3.795098291,-2.67466348,-1.987615941,-2.317112618,-1.421230555,-1.333353087,-1.768653325,0.273597982,-1.10579822,0.528212513,-2.883203402,-0.973638523,0,0.634922768
10/31/97,1.306309397,1.636535409,2.013659784,2.214511236,0.811743452,-1.677294722,3.287009207,1.125715452,2.137360443,2.157248525,-2.769593039,2.726315076,1.52383901,2.775428373,1.621344144,1.548418033,-0.265806118,0.801072375,1.118800745,0.372241855,-0.675868526,1.960521342,1.035512212,-1.043678795,0.922345591,-0.431966114,0.068004083,1.255839879,0.701309856,1.216202871
11/3/97,1.356872921,2.381643555,-0.650002289,3.516499821,1.9095129,1.928993823,4.506478712,5.139279193,3.712260225,3.828218657,4.447830572,3.129015799,2.97973628,3.114553238,1.934076214,2.777956411,2.774831199,1.989533148,2.817693667,1.840704087,0.760031808,1.405022296,3.186366595,2.830891272,4.206983848,2.047203132,1.350459416,1.637089866,3.679866399,1.325071148
11/4/97,-1.562001198,0.09601537,-1.465412782,0.565699632,2.172686552,-0.251699101,-0.659850629,-3.193165303,0.897216863,1.918105885,-0.64440762,-0.237248035,1.457220686,0.304017607,-3.322184101,1.891503761,0.221647671,-1.019080009,-0.318640737,0.93361674,0.7264631,-2.59669479,0.071250448,-1.623412276,1.155272782,0.282353129,1.067388386,-0.237906536,0.183542419,0.492409694
11/5/97,1.898362093,0.383142231,-1.875456383,-0.51413995,2.184911244,2.04546917,-1.668930592,-0.122055428,-1.329182978,0.973940669,0.088118672,0,0.765597074,0.79905403,-1.762677835,0.081433229,0.625346897,1.077000659,-0.747467442,1.231416279,0.139101427,-0.366972889,-0.499822533,2.956409887,0.6937246,-0.94429408,3.199750611,1.026865263,-0.859428249,-1.069969055
11/6/97,-2.378637459,0.047789726,-0.129752192,-0.776200534,0.930239266,-2.297803394,-0.607699372,1.189767586,1.445620018,-0.51443383,-0.382409644,-0.178306139,-2.039499652,-1.47348278,-1.493010713,0,0.292933201,-1.811326179,0.427808139,-1.386415018,0.277623721,0.997680374,-1.151920585,-2.195536651,-0.867910326,-1.674279723,-0.644747559,-2.265147513,2.255505552,-1.039726563
11/7/97,-3.001970624,-1.637801542,-0.677438755,-0.939464112,-1.398624197,-2.041929036,-0.884359505,-0.848387103,-0.077609627,-1.443026483,-2.658063014,-0.6565228,-2.691577796,-1.539845648,5.216535687,-0.612371785,-2.218205553,-1.664723343,-1.527075594,-2.725535587,-0.277623721,0,-0.362713492,-2.07884948,-0.981087056,0.57720218,-2.157651536,2.304432526,-1.763499639,-1.177473654
11/10/97,-0.212841513,-0.780111221,1.890513381,-1.959289575,-1.537582036,-1.4545711,0.375107004,0.630916919,-1.014444907,-1.110797741,1.829410744,-2.118082208,-2.331773503,-1.834503349,-3.073596541,-0.204960105,-2.92074621,-0.631486086,-2.213303891,0,1.07840116,-0.265076365,-1.096101584,-2.462351603,0,1.853224813,-0.996354971,-1.066150276,1.037543638,-0.721718267
11/11/97,-1.430639565,-0.392349694,-0.82432203,-1.291729479,-1.199055133,-4.112729142,1.116951873,3.353864113,0.664454272,0.52770571,-2.802654436,-0.490497611,-1.55267554,1.323334328,1.519608435,1.425976495,-1.473465976,-0.241618964,1.430010069,2.051084262,2.364561858,0.132626014,0.366703748,1.182779207,1.918105885,3.333642027,-1.073835822,2.818190421,1.386817523,0.212811317
11/12/97,-4.343708235,-0.888455992,0.721652616,-1.034585868,-4.629027581,-7.410797215,-3.458656671,-1.984473345,-3.488264884,-2.426872583,-1.291928151,-1.798498089,-1.378653052,-2.435844383,-1.755457601,-3.666734148,-5.129329439,-1.707879268,-0.218674918,1.498348879,-0.836147825,-1.940509201,-1.104170217,-3.998248139,-0.867308125,0,-1.427139411,-0.891651575,2.132782264,-1.58563425
11/13/97,2.965376658,0.49456085,1.857323458,1.790121033,1.005665295,1.28356488,0.139275789,-3.446943189,1.957322323,3.878276872,-0.901887625,0.12507819,2.206512662,2.54719057,3.935693128,2.650258634,0.451282817,-0.061538463,1.757667035,1.728563629,-0.407111432,1.175496323,1.833568053,2.758795652,2.103163196,0.272851465,2.8341978,-0.703402666,1.165514359,1.67063213
11/14/97,2.808971143,-0.84221454,1.451476934,0.963089306,1.428152184,1.381714555,2.338483452,0.885179126,2.345690035,1.373805236,-1.606080815,3.137753569,2.58511284,2.375304109,1.016383679,4.358075205,-3.414153417,0.949616571,0.214869013,-0.809721023,-0.326886698,2.636066969,1.299657283,3.289953811,2.260173795,1.173828376,1.124722409,1.51783416,2.911995651,1.768467142
11/17/97,-1.430639565,1.481508579,3.467144157,2.159683624,3.988444048,2.54035676,-0.272294246,2.561764063,2.631229014,2.692254585,2.104679542,2.865867775,0.987546234,1.958525962,2.167353523,1.706790851,4.917330207,3.652007158,3.542432384,0.708863728,0.136332673,1.163931666,1.141239205,0.054839596,-1.174313109,1.027023986,2.59754864,1.266568457,0.728907068,1.614607628
11/18/97,0.359583271,-2.180462997,-0.26432792,-1.734603281,-1.793233946,-1.064734071,-0.683997195,2.40464203,0.26310859,-2.351732122,-1.882703868,-2.744802385,-0.987546234,-1.351806874,-2.167353523,-0.69471526,-1.50317679,-0.58962435,0.186277607,-0.708863728,-0.793329287,-0.806846397,-0.640343704,-2.610534248,-1.01764786,1.411580562,-0.707625983,2.187940918,-1.406492947,0.409836639
11/19/97,-0.143678186,3.107525016,0.886339495,1.002382437,1.733974685,0,-0.309331747,-0.513779738,2.337335119,1.629707325,-0.317259149,0.542987759,-0.806647316,0.924638348,0.392487187,0.193461078,3.775548834,1.55496752,3.913322444,2.50891233,0.766077618,2.369627366,0.782087172,3.266274303,1.757395685,0.828794275,-0.193861127,0.372439909,0.50861935,-0.204708362
11/20/97,1.639965453,0.629389635,-0.119317518,0.940445803,4.065600564,0.281294138,2.280173655,1.855771188,-0.736109323,1.768001854,0.601934338,0.120264597,2.818411069,1.634682404,2.268423685,1.762497731,0.902497787,1.042581121,2.183192228,1.329086756,2.662521134,-0.25348556,1.33663615,0.92166551,1.990115432,2.445949013,1.985335782,-1.083920162,1.232508599,1.019376819
11/21/97,-0.780976635,-0.872521289,0.381316001,1.188951716,-1.087278236,1.947210341,0.369437868,2.024867271,4.37287374,1.089335391,0.817871813,1.016451203,1.151290635,0.755195534,-0.768812134,1.057811148,0.816966225,1.060333763,0.388350003,0.244200366,-0.106213499,2.134418756,0.765753829,1.818231908,0.915338199,-1.408774633,0.695105484,1.158241979,0.166898509,1.968330267
11/24/97,-1.074893904,-1.175331845,-1.004072504,-1.710329331,-1.916991611,-0.607904608,-1.963502485,-2.624223606,-1.173764143,-1.528414033,-1.738075038,-1.55878456,-2.879901769,-2.325686216,-2.681724951,-1.285948129,-2.948906426,-3.657882403,-1.877989465,0.535150876,-1.12210635,-2.197890672,-1.748907815,-3.176579335,-0.260671376,-1.953611079,-1.203688907,-2.48226359,-1.117954628,-1.684757057
11/25/97,-1.159433278,-0.24660925,3.447803132,0.936531299,-0.234879732,0.332042364,-2.59754864,0.184800237,0,1.528414033,-0.511346592,0.181104788,-0.188679301,4.024856811,-2.17524318,-0.152380982,-0.520105193,-1.609572752,2.457701234,1.013766828,1.625618743,1.543580813,2.57764184,2.164586677,1.553932207,-0.703918437,-0.832004799,2.48226359,0,-2.830958284
11/26/97,-1.394518012,0.541739813,0.970208581,-2.570296228,-0.235432716,-0.498477908,-1.164650539,-0.416281822,0.925932541,0.970358018,-0.933533256,-1.213607128,-1.618312329,2.194763976,0.231213976,-2.080198276,-1.08893998,0.658882288,-2.536721388,-1.79311807,0,0.187382941,1.772370866,-0.698364375,-2.669429338,5.204356474,0.959393352,1.840316936,0.839635495,0.12476608
11/28/97,0,0.97752489,2.385121582,-0.106326432,3.246661969,1.323792084,0.495751724,-0.301729369,0.459770925,0.588394316,1.349201321,0.487211682,0.717191695,-0.221350327,1.319204678,0.388500877,0.445074577,-0.239091566,0.19743343,-0.097847366,0.211249088,0.74604014,0,0.269179167,0.657680766,-0.546334622,0.697751007,1.088150019,0.444939555,-0.333056095
12/1/97,-0.296077196,4.702837596,1.514842957,2.157410694,6.032257292,2.596143643,-0.744552278,1.545411912,2.78375665,0.159872136,1.331239945,4.223047966,2.58655379,2.761673474,4.838308092,2.753520041,5.612616727,5.274346919,3.240799769,0.780111221,1.180032049,0.494285838,1.608613775,4.365668267,2.268405755,2.497008635,3.356436884,-0.180538052,2.032478644,0.913248356
12/2/97,1.544716261,0.324299566,0.110485041,0.519211966,1.492565022,3.46309528,-1.397621746,1.115295503,-1.10422102,-0.480385231,0.377121754,0.522801075,-1.685433155,-1.619948503,-4.270124745,-0.491587301,-0.881738509,-0.312722359,2.003847768,-0.145808045,-0.313316183,-0.185070997,-1.136755805,0.410889125,1.431549817,-2.750173327,0.670121301,-0.47093005,-0.326797676,-0.580192262
12/3/97,0.364299128,2.467004967,-0.221092286,0.927841708,2.919915469,-1.34996858,0.072150075,1.505139051,-1.432839471,-0.859758117,-1.612683172,1.893887309,2.701608181,-0.359138455,0.564973254,0.189358133,0.652468252,0.142267772,-0.074892346,-1.174181788,-2.034147538,3.459082729,1.733376733,1.928993823,0.692479947,3.405644744,0.30312239,0.903675045,0.326797676,2.016114369
12/4/97,1.372358122,1.077209698,-2.714692785,-1.447053674,-0.773798032,0.988304533,-1.197184623,-1.211320329,-1.703981591,-0.704037568,0.920203225,-1.489145502,-0.23004381,-1.00442789,-2.336954457,-0.189358133,1.744450759,1.046537624,-1.547784768,-1.287784018,0.638469846,6.52279643,-1.464739902,-1.877751188,-0.471624833,-2.480490963,1.023796958,0.430880379,0.434075559,-0.203873669
12/5/97,0.714799327,1.242252,-0.113778599,0,-0.103626952,1.947780696,2.058949382,3.263692931,0.464369472,1.295914464,2.710868603,1.375379847,6.89621632,2.7087894,1.089772758,1.243187983,0.375234962,0.337078971,1.921686868,-0.149663286,-0.398565693,-0.111825564,0.401606965,-1.133448507,1.718523781,-2.200681279,-0.721590624,-0.215208117,-0.325379897,2.658231428
12/8/97,0.992212251,0.790517951,-1.815098654,1.856680463,-0.676205437,-0.101574412,0.178603369,-0.306278953,0.391250721,0.16081483,0.887534518,0.227402031,-1.865968655,0.548698222,1.134442115,0,0.149700627,-0.929715106,-3.861630544,-0.099900108,-0.560674276,0.251431897,2.049658531,-0.989333766,-0.52803353,1.106394265,-1.827091021,0.286841358,-1.367262207,-1.280017477
12/9/97,0.912607246,0.13114756,-1.330396563,0.966191091,-2.163102013,-2.209183089,-1.112518203,-0.285244297,-0.07102273,1.43581302,-0.795354453,-1.084795108,-2.978659866,-2.253059732,-3.617965658,-0.29996273,-1.279656152,-0.995599178,0.116301622,0.249563394,-1.592261409,0.306449606,-1.251251096,0.989333766,-0.311915412,-0.254237425,-1.673419899,-0.358680442,-0.773912099,-1.255839879
12/10/97,0.487975872,-0.657464564,-1.610645903,-0.966191091,-1.396370702,-1.254590423,-0.325321089,-0.794180217,-0.534284441,-1.168361671,1.644874125,-0.691246992,-1.225895034,-3.560542927,-1.235673269,1.527885135,-3.194422085,-1.381714555,0.386698084,-0.901358131,-0.655024176,-0.194904698,-1.468651231,0.413651055,-0.406950006,-0.25488544,-1.638347925,1.107747615,0.442968609,0.569107227
12/11/97,-3.611011797,-1.417207068,-2.661662086,0.357052152,-2.463853076,0,-0.872732812,-1.787757111,-1.077209698,-1.724180643,-1.73705419,0.518882686,-4.341405208,-4.685541728,-3.986034929,-1.227922405,-1.735743775,-1.872494733,-0.386698084,-2.547259477,-1.073651057,-0.251151241,-2.244228837,-1.822492515,0.46941097,-2.935040201,-2.118859366,-1.575963849,-1.111122543,-0.569107227
12/12/97,-1.745498862,0.711114108,0.757301775,-0.510465631,0.607904608,1.617567228,-2.702366925,-2.41910473,0.898478641,-0.326619779,-1.206138018,0.915862155,-0.191022026,-1.244965299,-1.802970816,-1.813423324,0.674204418,-0.236546533,2.032668258,0.822204015,-0.555094403,0.139606333,-1.664393484,0.732987575,0.777487978,3.866460991,0,0.324383056,0.334635003,-0.613373422
12/15/97,2.392285163,2.190188292,-0.121758203,3.123679659,2.233816665,-0.103573287,0.896531967,0.09235743,3.653374333,3.219162093,2.093672535,-1.782168468,0.524435052,0.504221171,2.233343445,1.513460595,1.061539357,1.381765333,1.413650909,-0.822204015,0.361161665,0.722827723,-0.490712516,1.14109122,0.154774834,1.795830262,-0.194868525,1.03813354,2.962366921,1.26351793
12/16/97,0.428878427,1.120218522,3.401525541,-2.004075088,1.815319471,-3.801936253,-0.559389861,1.829458753,-1.144852053,0.998169569,1.361800437,0.231749814,3.090133512,2.803115829,-1.296714681,0.486983543,-1.219767238,1.276489627,-0.262368966,-0.673054573,1.267583795,1.101939525,2.155106,1.179198488,3.19613265,0.248036506,0.712669035,-0.750673766,-0.923167023,1.207744149
12/17/97,3.090133512,-0.386349483,-0.141409404,-0.966191091,1.938756036,3.801936253,-1.166084306,-2.01425899,0.833917272,-0.471575409,-0.512280765,-1.281322131,0,-1.694047159,-2.390050874,1.630873804,0.984841523,1.003880509,0.262368966,-0.729930248,-10.07466172,0.573693692,-2.5070951,-1.90383934,-2.48723771,1.190245942,-0.452928629,0.215053846,-1.539337707,-1.288781431
12/18/97,-2.096512847,-0.517465579,-1.496998373,-0.615071134,-1.46369576,-4.071405561,-1.103302042,-4.419956106,0.517688818,-1.374955558,-1.246406165,-0.646870824,-1.861384593,-1.987615941,-0.510530783,0.659584656,-2.581044607,0.17108644,-2.482363371,-0.840782672,1.234026194,-2.03639398,-3.51668818,-1.570712921,-2.424738003,1.256858224,-2.694872249,-0.215053846,-1.282426274,-1.717131316
12/19/97,-0.922319415,-2.052922064,-2.545900627,-4.361079822,-3.919964966,-1.139768105,0.191095032,-3.717351092,-1.561176547,-1.340143348,-2.383644815,-2.086513846,-1.133691878,2.095689009,1.271472946,-0.843577348,-0.929487395,-0.887114131,1.843983434,2.088848795,-2.729095995,-2.419926753,-1.694331508,-1.864235081,0.62735463,-0.201653628,-2.223062246,0.750673766,-2.385121582,-2.336359921
